epsilon = 1.0e-10
cc -O3 -Wall -Werror -std=c99 -I/home/akshays/Codes/SuperLU_5.2.1/include -shared -fPIC -lm -lblas -L/home/akshays/Codes/SuperLU_5.2.1/lib -lsuperlu ./superlu_util.c -o /tmp/lua_UQfDtr.so
[0 - 7f7ba22b7780] {4}{threads}: reservation ('CPU proc 1d00000000000001') cannot be satisfied
======================= Problem parameters ======================
           Nx, Ny, Nz           = 32, 32, 32
           Lx, Ly, Lz           = 6.283185, 6.283185, 6.283185
           dx, dy, dz           = 0.196350, 0.196350, 0.196350
           Time stepping method = CONSTANT_CFL_NUM
           CFL_num              = 0.600000
           prow, pcol           = 2, 2
           fileIO               = false
================================================================
Finished X matrices initialization
Finished Y matrices initialization
Finished Z matrices initialization
Finished LU initialization
Finished initialization

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
  2704 |  7.9445e+00 |  2.9474e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1291e-01
  2705 |  7.9475e+00 |  2.9474e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1262e-01
  2706 |  7.9504e+00 |  2.9474e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1233e-01
  2707 |  7.9534e+00 |  2.9474e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1204e-01
  2708 |  7.9563e+00 |  2.9474e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1176e-01
  2709 |  7.9593e+00 |  2.9474e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1147e-01
  2710 |  7.9622e+00 |  2.9474e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1118e-01
  2711 |  7.9652e+00 |  2.9474e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1089e-01
  2712 |  7.9681e+00 |  2.9474e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1060e-01
  2713 |  7.9710e+00 |  2.9473e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1032e-01
  2714 |  7.9740e+00 |  2.9472e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1003e-01
  2715 |  7.9769e+00 |  2.9471e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0974e-01
  2716 |  7.9799e+00 |  2.9470e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0945e-01
  2717 |  7.9828e+00 |  2.9469e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0917e-01
  2718 |  7.9858e+00 |  2.9467e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0888e-01
  2719 |  7.9887e+00 |  2.9466e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0860e-01
  2720 |  7.9917e+00 |  2.9466e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0831e-01
  2721 |  7.9946e+00 |  2.9465e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0802e-01
  2722 |  7.9976e+00 |  2.9465e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0773e-01
  2723 |  8.0005e+00 |  2.9464e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0745e-01
  2724 |  8.0035e+00 |  2.9464e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0716e-01
  2725 |  8.0064e+00 |  2.9464e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0688e-01
  2726 |  8.0094e+00 |  2.9463e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0659e-01
  2727 |  8.0123e+00 |  2.9463e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0631e-01
  2728 |  8.0152e+00 |  2.9463e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0602e-01
  2729 |  8.0182e+00 |  2.9463e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0573e-01
  2730 |  8.0211e+00 |  2.9463e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0545e-01
  2731 |  8.0241e+00 |  2.9463e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0516e-01
  2732 |  8.0270e+00 |  2.9463e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0487e-01
  2733 |  8.0300e+00 |  2.9464e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0459e-01
  2734 |  8.0329e+00 |  2.9465e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0430e-01
  2735 |  8.0359e+00 |  2.9465e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0401e-01
  2736 |  8.0388e+00 |  2.9466e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0372e-01
  2737 |  8.0418e+00 |  2.9466e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0344e-01
  2738 |  8.0447e+00 |  2.9467e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0315e-01
  2739 |  8.0477e+00 |  2.9467e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0287e-01
  2740 |  8.0506e+00 |  2.9467e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0258e-01
  2741 |  8.0536e+00 |  2.9466e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0229e-01
  2742 |  8.0565e+00 |  2.9466e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0201e-01
  2743 |  8.0594e+00 |  2.9465e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0173e-01
  2744 |  8.0624e+00 |  2.9465e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0144e-01
  2745 |  8.0653e+00 |  2.9464e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0116e-01
  2746 |  8.0683e+00 |  2.9464e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0087e-01
  2747 |  8.0712e+00 |  2.9464e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0059e-01
  2748 |  8.0742e+00 |  2.9464e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0031e-01
  2749 |  8.0771e+00 |  2.9464e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.0002e-01
  2750 |  8.0801e+00 |  2.9464e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9974e-01

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
-------|-------------|-------------|-------------|-------------|-------------|------------
  2751 |  8.0830e+00 |  2.9464e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9946e-01
  2752 |  8.0860e+00 |  2.9464e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9917e-01
  2753 |  8.0889e+00 |  2.9464e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9889e-01
  2754 |  8.0919e+00 |  2.9463e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9861e-01
  2755 |  8.0948e+00 |  2.9462e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9832e-01
  2756 |  8.0977e+00 |  2.9461e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9804e-01
  2757 |  8.1007e+00 |  2.9459e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9776e-01
  2758 |  8.1036e+00 |  2.9458e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9748e-01
  2759 |  8.1066e+00 |  2.9457e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9720e-01
  2760 |  8.1095e+00 |  2.9456e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9692e-01
  2761 |  8.1125e+00 |  2.9455e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9664e-01
  2762 |  8.1154e+00 |  2.9455e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9636e-01
  2763 |  8.1184e+00 |  2.9454e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9608e-01
  2764 |  8.1213e+00 |  2.9453e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9581e-01
  2765 |  8.1243e+00 |  2.9453e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9553e-01
  2766 |  8.1272e+00 |  2.9453e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9525e-01
  2767 |  8.1301e+00 |  2.9454e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9498e-01
  2768 |  8.1331e+00 |  2.9455e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9470e-01
  2769 |  8.1360e+00 |  2.9457e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9442e-01
  2770 |  8.1390e+00 |  2.9459e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9414e-01
  2771 |  8.1419e+00 |  2.9460e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9386e-01
  2772 |  8.1449e+00 |  2.9462e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9359e-01
  2773 |  8.1478e+00 |  2.9463e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9331e-01
  2774 |  8.1508e+00 |  2.9464e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9303e-01
  2775 |  8.1537e+00 |  2.9464e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9275e-01
  2776 |  8.1567e+00 |  2.9463e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9248e-01
  2777 |  8.1596e+00 |  2.9462e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9220e-01
  2778 |  8.1626e+00 |  2.9461e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9192e-01
  2779 |  8.1655e+00 |  2.9460e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9165e-01
  2780 |  8.1684e+00 |  2.9459e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9137e-01
  2781 |  8.1714e+00 |  2.9459e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9110e-01
  2782 |  8.1743e+00 |  2.9460e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9082e-01
  2783 |  8.1773e+00 |  2.9461e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9054e-01
  2784 |  8.1802e+00 |  2.9463e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.9027e-01
  2785 |  8.1832e+00 |  2.9464e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8999e-01
  2786 |  8.1861e+00 |  2.9465e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8971e-01
  2787 |  8.1891e+00 |  2.9466e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8944e-01
  2788 |  8.1920e+00 |  2.9465e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8916e-01
  2789 |  8.1950e+00 |  2.9464e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8888e-01
  2790 |  8.1979e+00 |  2.9463e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8861e-01
  2791 |  8.2009e+00 |  2.9461e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8833e-01
  2792 |  8.2038e+00 |  2.9459e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8805e-01
  2793 |  8.2067e+00 |  2.9458e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8778e-01
  2794 |  8.2097e+00 |  2.9457e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8750e-01
  2795 |  8.2126e+00 |  2.9457e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8722e-01
  2796 |  8.2156e+00 |  2.9457e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8695e-01
  2797 |  8.2185e+00 |  2.9459e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8667e-01
  2798 |  8.2215e+00 |  2.9460e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8640e-01
  2799 |  8.2244e+00 |  2.9462e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8612e-01
  2800 |  8.2274e+00 |  2.9463e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8585e-01

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
-------|-------------|-------------|-------------|-------------|-------------|------------
  2801 |  8.2303e+00 |  2.9464e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8557e-01
  2802 |  8.2333e+00 |  2.9464e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8530e-01
  2803 |  8.2362e+00 |  2.9463e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8503e-01
  2804 |  8.2392e+00 |  2.9462e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8475e-01
  2805 |  8.2421e+00 |  2.9461e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8448e-01
  2806 |  8.2450e+00 |  2.9461e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8421e-01
  2807 |  8.2480e+00 |  2.9460e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8394e-01
  2808 |  8.2509e+00 |  2.9460e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8366e-01
  2809 |  8.2539e+00 |  2.9461e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8339e-01
  2810 |  8.2568e+00 |  2.9462e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8312e-01
  2811 |  8.2598e+00 |  2.9464e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8285e-01
  2812 |  8.2627e+00 |  2.9466e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8258e-01
  2813 |  8.2657e+00 |  2.9467e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8231e-01
  2814 |  8.2686e+00 |  2.9469e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8204e-01
  2815 |  8.2716e+00 |  2.9471e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8177e-01
  2816 |  8.2745e+00 |  2.9473e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8150e-01
  2817 |  8.2775e+00 |  2.9476e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8123e-01
  2818 |  8.2804e+00 |  2.9478e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8096e-01
  2819 |  8.2834e+00 |  2.9480e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8069e-01
  2820 |  8.2863e+00 |  2.9481e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8042e-01
  2821 |  8.2893e+00 |  2.9481e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8015e-01
  2822 |  8.2922e+00 |  2.9481e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7988e-01
  2823 |  8.2951e+00 |  2.9481e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7961e-01
  2824 |  8.2981e+00 |  2.9481e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7934e-01
  2825 |  8.3010e+00 |  2.9481e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7908e-01
  2826 |  8.3040e+00 |  2.9480e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7881e-01
  2827 |  8.3069e+00 |  2.9479e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7854e-01
  2828 |  8.3099e+00 |  2.9477e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7827e-01
  2829 |  8.3128e+00 |  2.9476e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7800e-01
  2830 |  8.3158e+00 |  2.9475e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7773e-01
  2831 |  8.3187e+00 |  2.9474e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7746e-01
  2832 |  8.3217e+00 |  2.9473e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7720e-01
  2833 |  8.3246e+00 |  2.9473e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7693e-01
  2834 |  8.3276e+00 |  2.9474e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7666e-01
  2835 |  8.3305e+00 |  2.9475e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7639e-01
  2836 |  8.3335e+00 |  2.9476e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7612e-01
  2837 |  8.3364e+00 |  2.9478e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7585e-01
  2838 |  8.3394e+00 |  2.9479e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7558e-01
  2839 |  8.3423e+00 |  2.9478e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7532e-01
  2840 |  8.3453e+00 |  2.9478e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7505e-01
  2841 |  8.3482e+00 |  2.9478e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7478e-01
  2842 |  8.3512e+00 |  2.9478e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7451e-01
  2843 |  8.3541e+00 |  2.9478e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7425e-01
  2844 |  8.3570e+00 |  2.9477e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7398e-01
  2845 |  8.3600e+00 |  2.9477e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7372e-01
  2846 |  8.3629e+00 |  2.9477e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7345e-01
  2847 |  8.3659e+00 |  2.9476e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7319e-01
  2848 |  8.3688e+00 |  2.9476e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7292e-01
  2849 |  8.3718e+00 |  2.9475e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7266e-01
  2850 |  8.3747e+00 |  2.9474e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7239e-01

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
-------|-------------|-------------|-------------|-------------|-------------|------------
  2851 |  8.3777e+00 |  2.9473e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7213e-01
  2852 |  8.3806e+00 |  2.9473e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7186e-01
  2853 |  8.3836e+00 |  2.9472e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7160e-01
  2854 |  8.3865e+00 |  2.9471e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7133e-01
  2855 |  8.3895e+00 |  2.9471e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7106e-01
  2856 |  8.3924e+00 |  2.9471e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7079e-01
  2857 |  8.3954e+00 |  2.9470e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7053e-01
  2858 |  8.3983e+00 |  2.9470e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7026e-01
  2859 |  8.4013e+00 |  2.9470e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6999e-01
  2860 |  8.4042e+00 |  2.9471e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6972e-01
  2861 |  8.4072e+00 |  2.9471e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6946e-01
  2862 |  8.4101e+00 |  2.9471e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6919e-01
  2863 |  8.4130e+00 |  2.9472e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6892e-01
  2864 |  8.4160e+00 |  2.9472e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6866e-01
  2865 |  8.4189e+00 |  2.9472e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6839e-01
  2866 |  8.4219e+00 |  2.9472e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6812e-01
  2867 |  8.4248e+00 |  2.9472e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6786e-01
  2868 |  8.4278e+00 |  2.9472e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6759e-01
  2869 |  8.4307e+00 |  2.9472e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6733e-01
  2870 |  8.4337e+00 |  2.9473e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6706e-01
  2871 |  8.4366e+00 |  2.9473e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6680e-01
  2872 |  8.4396e+00 |  2.9473e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6653e-01
  2873 |  8.4425e+00 |  2.9473e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6627e-01
  2874 |  8.4455e+00 |  2.9473e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6601e-01
  2875 |  8.4484e+00 |  2.9472e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6574e-01
  2876 |  8.4514e+00 |  2.9472e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6548e-01
  2877 |  8.4543e+00 |  2.9471e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6522e-01
  2878 |  8.4573e+00 |  2.9471e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6495e-01
  2879 |  8.4602e+00 |  2.9470e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6469e-01
  2880 |  8.4631e+00 |  2.9470e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6443e-01
  2881 |  8.4661e+00 |  2.9470e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6417e-01
  2882 |  8.4690e+00 |  2.9471e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6391e-01
  2883 |  8.4720e+00 |  2.9471e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6364e-01
  2884 |  8.4749e+00 |  2.9471e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6338e-01
  2885 |  8.4779e+00 |  2.9471e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6312e-01
  2886 |  8.4808e+00 |  2.9471e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6286e-01
  2887 |  8.4838e+00 |  2.9470e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6260e-01
  2888 |  8.4867e+00 |  2.9469e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6233e-01
  2889 |  8.4897e+00 |  2.9469e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6207e-01
  2890 |  8.4926e+00 |  2.9470e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6181e-01
  2891 |  8.4956e+00 |  2.9471e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6155e-01
  2892 |  8.4985e+00 |  2.9472e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6129e-01
  2893 |  8.5015e+00 |  2.9472e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6103e-01
  2894 |  8.5044e+00 |  2.9472e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6076e-01
  2895 |  8.5074e+00 |  2.9472e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6050e-01
  2896 |  8.5103e+00 |  2.9472e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6024e-01
  2897 |  8.5133e+00 |  2.9473e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5998e-01
  2898 |  8.5162e+00 |  2.9474e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5972e-01
  2899 |  8.5191e+00 |  2.9477e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5946e-01
  2900 |  8.5221e+00 |  2.9480e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5920e-01

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
-------|-------------|-------------|-------------|-------------|-------------|------------
  2901 |  8.5250e+00 |  2.9484e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5894e-01
  2902 |  8.5280e+00 |  2.9490e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5868e-01
  2903 |  8.5309e+00 |  2.9495e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5842e-01
  2904 |  8.5339e+00 |  2.9501e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5816e-01
  2905 |  8.5368e+00 |  2.9506e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5790e-01
  2906 |  8.5398e+00 |  2.9510e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5764e-01
  2907 |  8.5427e+00 |  2.9513e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5738e-01
  2908 |  8.5457e+00 |  2.9515e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5712e-01
  2909 |  8.5486e+00 |  2.9517e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5686e-01
  2910 |  8.5516e+00 |  2.9518e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5660e-01
  2911 |  8.5545e+00 |  2.9518e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5634e-01
