epsilon = 1.0e-10
cc -O3 -Wall -Werror -std=c99 -I/home/akshays/Codes/SuperLU_5.2.1/include -shared -fPIC -lm -lblas -L/home/akshays/Codes/SuperLU_5.2.1/lib -lsuperlu ./superlu_util.c -o /tmp/lua_lI8yNA.so
[0 - 7f88a92c7780] {4}{threads}: reservation ('CPU proc 1d0000000000000a') cannot be satisfied
======================= Problem parameters ======================
           Nx, Ny, Nz           = 64, 64, 64
           Lx, Ly, Lz           = 6.283185, 6.283185, 6.283185
           dx, dy, dz           = 0.098175, 0.098175, 0.098175
           Time stepping method = CONSTANT_CFL_NUM
           CFL_num              = 0.600000
           prow, pcol           = 4, 4
           fileIO               = false
================================================================
Finished X matrices initialization
Finished Y matrices initialization
Finished Z matrices initialization
Finished LU initialization
Finished initialization

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
  3191 |  4.6993e+00 |  1.4466e-03 |  2.0422e-01 |  4.0835e-01 |  2.9404e-04 |  9.4364e-01
  3192 |  4.7008e+00 |  1.4466e-03 |  2.6596e-02 |  5.3115e-02 |  9.1552e-05 |  9.4354e-01
  3193 |  4.7022e+00 |  1.4466e-03 |  6.6667e-01 |  1.0003e+00 | -2.7512e-02 |  9.4344e-01
  3194 |  4.7037e+00 |  1.4466e-03 |  6.6667e-01 |  1.0014e+00 | -9.8126e-03 |  9.4334e-01
  3195 |  4.7051e+00 |  1.4466e-03 |  3.2815e-02 |  6.5520e-02 |  3.2812e-04 |  9.4324e-01
  3196 |  4.7066e+00 |  1.4466e-03 |  2.0725e-01 |  4.1440e-01 |  4.2555e-04 |  9.4314e-01
  3197 |  4.7080e+00 |  1.4467e-03 |  2.0376e-01 |  4.0745e-01 |  2.6682e-04 |  9.4304e-01
  3198 |  4.7095e+00 |  1.4467e-03 |  2.0362e-01 |  4.0717e-01 |  2.6546e-04 |  9.4294e-01
  3199 |  4.7109e+00 |  1.4468e-03 |  6.6667e-01 |  1.0013e+00 | -1.0164e-02 |  9.4284e-01
  3200 |  4.7124e+00 |  1.4468e-03 |  6.6667e-01 |  1.0013e+00 | -1.0221e-02 |  9.4274e-01

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
-------|-------------|-------------|-------------|-------------|-------------|------------
  3201 |  4.7138e+00 |  1.4469e-03 |  2.7014e-02 |  5.3958e-02 |  1.0573e-04 |  9.4264e-01
  3202 |  4.7153e+00 |  1.4469e-03 |  1.1574e-01 |  2.3097e-01 |  1.4445e-01 |  9.4254e-01
  3203 |  4.7167e+00 |  1.4469e-03 |  2.0293e-01 |  4.0579e-01 |  2.6492e-04 |  9.4244e-01
  3204 |  4.7182e+00 |  1.4469e-03 |  2.0283e-01 |  4.0559e-01 |  2.6576e-04 |  9.4234e-01
  3205 |  4.7196e+00 |  1.4468e-03 |  2.1227e-01 |  4.2441e-01 |  7.9722e-04 |  9.4224e-01
  3206 |  4.7210e+00 |  1.4467e-03 |  2.0653e-01 |  4.1298e-01 |  4.6299e-04 |  9.4213e-01
  3207 |  4.7225e+00 |  1.4467e-03 |  1.8985e-01 |  3.7963e-01 |  6.8074e-05 |  9.4203e-01
  3208 |  4.7239e+00 |  1.4466e-03 |  1.4466e-03 | -1.0564e+00 |  1.8817e-01 |  9.4193e-01
  3209 |  4.7254e+00 |  1.4466e-03 |  2.7559e-02 |  5.5035e-02 |  9.6036e-05 |  9.4183e-01
  3210 |  4.7268e+00 |  1.4466e-03 |  2.0231e-01 |  4.0454e-01 |  2.5746e-04 |  9.4173e-01
  3211 |  4.7283e+00 |  1.4465e-03 |  1.0272e-01 |  2.0489e-01 |  8.5891e-02 |  9.4163e-01
  3212 |  4.7297e+00 |  1.4464e-03 |  2.0209e-01 |  4.0409e-01 |  2.5286e-04 |  9.4153e-01
  3213 |  4.7312e+00 |  1.4464e-03 |  2.5175e-02 |  5.0279e-02 |  2.2725e-06 |  9.4143e-01
  3214 |  4.7326e+00 |  1.4463e-03 |  6.6667e-01 |  1.0026e+00 | -4.3562e-02 |  9.4133e-01
  3215 |  4.7341e+00 |  1.4463e-03 |  2.0175e-01 |  4.0342e-01 |  2.4563e-04 |  9.4123e-01
  3216 |  4.7355e+00 |  1.4462e-03 |  2.0165e-01 |  4.0322e-01 |  2.4418e-04 |  9.4113e-01
  3217 |  4.7370e+00 |  1.4461e-03 |  2.0156e-01 |  4.0305e-01 |  2.4220e-04 |  9.4103e-01
  3218 |  4.7384e+00 |  1.4461e-03 |  2.0149e-01 |  4.0290e-01 |  2.4093e-04 |  9.4093e-01
  3219 |  4.7399e+00 |  1.4460e-03 |  6.6667e-01 |  1.0014e+00 | -1.2778e-03 |  9.4083e-01
  3220 |  4.7413e+00 |  1.4460e-03 |  6.6667e-01 |  1.0002e+00 | -1.5461e-02 |  9.4073e-01
  3221 |  4.7427e+00 |  1.4460e-03 |  6.6667e-01 |  1.0002e+00 | -1.5445e-02 |  9.4063e-01
  3222 |  4.7442e+00 |  1.4459e-03 |  2.1031e-01 |  4.2051e-01 |  7.5770e-04 |  9.4053e-01
  3223 |  4.7456e+00 |  1.4459e-03 |  2.0121e-01 |  4.0234e-01 |  2.3776e-04 |  9.4043e-01
  3224 |  4.7471e+00 |  1.4459e-03 |  1.0894e-01 |  2.1745e-01 |  1.4141e-01 |  9.4033e-01
  3225 |  4.7485e+00 |  1.4459e-03 |  2.0104e-01 |  4.0201e-01 |  2.3866e-04 |  9.4023e-01
  3226 |  4.7500e+00 |  1.4459e-03 |  2.0995e-01 |  4.1979e-01 |  7.5528e-04 |  9.4013e-01
  3227 |  4.7514e+00 |  1.4459e-03 |  9.6456e-02 |  1.9243e-01 |  8.2349e-02 |  9.4002e-01
  3228 |  4.7529e+00 |  1.4458e-03 |  6.6667e-01 |  1.0002e+00 | -1.5471e-02 |  9.3992e-01
  3229 |  4.7543e+00 |  1.4458e-03 |  2.0055e-01 |  4.0103e-01 |  2.4039e-04 |  9.3982e-01
  3230 |  4.7558e+00 |  1.4457e-03 |  6.6667e-01 |  1.0025e+00 |  2.8548e-01 |  9.3972e-01
  3231 |  4.7572e+00 |  1.4457e-03 |  2.0028e-01 |  4.0049e-01 |  2.4055e-04 |  9.3962e-01
  3232 |  4.7586e+00 |  1.4456e-03 |  2.0015e-01 |  4.0024e-01 |  2.4001e-04 |  9.3952e-01
  3233 |  4.7601e+00 |  1.4455e-03 |  6.6667e-01 |  1.0021e+00 |  2.8567e-01 |  9.3942e-01
  3234 |  4.7615e+00 |  1.4455e-03 |  1.8702e-01 |  3.7398e-01 |  5.6945e-05 |  9.3931e-01
  3235 |  4.7630e+00 |  1.4454e-03 |  1.9980e-01 |  3.9955e-01 |  2.4381e-04 |  9.3921e-01
  3236 |  4.7644e+00 |  1.4454e-03 |  8.9208e-02 |  1.7804e-01 |  8.1605e-02 |  9.3911e-01
  3237 |  4.7659e+00 |  1.4453e-03 |  8.8506e-02 |  1.7662e-01 |  8.1355e-02 |  9.3901e-01
  3238 |  4.7673e+00 |  1.4453e-03 |  6.6667e-01 |  1.0015e+00 | -2.1885e-03 |  9.3891e-01
  3239 |  4.7688e+00 |  1.4453e-03 |  1.9938e-01 |  3.9871e-01 |  2.4363e-04 |  9.3881e-01
  3240 |  4.7702e+00 |  1.4453e-03 |  1.9928e-01 |  3.9851e-01 |  2.4171e-04 |  9.3870e-01
  3241 |  4.7717e+00 |  1.4453e-03 |  1.9918e-01 |  3.9832e-01 |  2.4012e-04 |  9.3860e-01
  3242 |  4.7731e+00 |  1.4452e-03 |  1.9909e-01 |  3.9814e-01 |  2.3880e-04 |  9.3850e-01
  3243 |  4.7745e+00 |  1.4452e-03 |  2.0848e-01 |  4.1685e-01 |  7.1831e-04 |  9.3840e-01
  3244 |  4.7760e+00 |  1.4452e-03 |  7.0152e-02 |  1.3984e-01 |  4.6673e-02 |  9.3830e-01
  3245 |  4.7774e+00 |  1.4452e-03 |  6.6667e-01 |  1.0030e+00 |  2.7063e-01 |  9.3819e-01
  3246 |  4.7789e+00 |  1.4452e-03 |  1.9878e-01 |  3.9752e-01 |  2.3378e-04 |  9.3809e-01
  3247 |  4.7803e+00 |  1.4452e-03 |  1.9872e-01 |  3.9738e-01 |  2.3202e-04 |  9.3799e-01
  3248 |  4.7818e+00 |  1.4452e-03 |  1.4452e-03 | -1.0564e+00 |  1.8817e-01 |  9.3789e-01
  3249 |  4.7832e+00 |  1.4451e-03 |  1.9859e-01 |  3.9710e-01 |  2.2780e-04 |  9.3778e-01
  3250 |  4.7847e+00 |  1.4451e-03 |  3.7077e-02 |  7.3957e-02 |  6.2960e-04 |  9.3768e-01

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
-------|-------------|-------------|-------------|-------------|-------------|------------
  3251 |  4.7861e+00 |  1.4450e-03 |  6.6667e-01 |  1.0021e+00 |  2.7906e-01 |  9.3758e-01
  3252 |  4.7876e+00 |  1.4450e-03 |  6.9432e-02 |  1.3844e-01 |  7.3858e-02 |  9.3748e-01
  3253 |  4.7890e+00 |  1.4449e-03 |  1.0634e-01 |  2.1215e-01 |  1.3343e-01 |  9.3737e-01
  3254 |  4.7904e+00 |  1.4448e-03 |  1.4448e-03 | -1.0564e+00 |  1.8817e-01 |  9.3727e-01
  3255 |  4.7919e+00 |  1.4447e-03 |  6.6667e-01 |  1.0002e+00 | -1.4555e-02 |  9.3717e-01
  3256 |  4.7933e+00 |  1.4447e-03 |  6.6667e-01 |  1.0002e+00 | -8.5836e-03 |  9.3706e-01
  3257 |  4.7948e+00 |  1.4446e-03 |  3.8006e-02 |  7.5854e-02 |  2.3267e-04 |  9.3696e-01
  3258 |  4.7962e+00 |  1.4445e-03 |  6.6667e-01 |  1.0016e+00 | -5.5527e-03 |  9.3686e-01
  3259 |  4.7977e+00 |  1.4444e-03 |  6.6667e-01 |  1.0016e+00 | -5.7580e-03 |  9.3675e-01
  3260 |  4.7991e+00 |  1.4443e-03 |  1.9769e-01 |  3.9531e-01 |  2.1689e-04 |  9.3665e-01
  3261 |  4.8006e+00 |  1.4442e-03 |  6.6667e-01 |  1.0034e+00 | -2.2383e-01 |  9.3655e-01
  3262 |  4.8020e+00 |  1.4441e-03 |  3.0070e-02 |  6.0038e-02 |  3.8463e-05 |  9.3644e-01
  3263 |  4.8034e+00 |  1.4440e-03 |  2.0640e-01 |  4.1275e-01 |  7.0761e-04 |  9.3634e-01
  3264 |  4.8049e+00 |  1.4439e-03 |  1.9740e-01 |  3.9474e-01 |  2.2774e-04 |  9.3624e-01
  3265 |  4.8063e+00 |  1.4439e-03 |  1.9734e-01 |  3.9462e-01 |  2.2962e-04 |  9.3614e-01
  3266 |  4.8078e+00 |  1.4439e-03 |  1.9727e-01 |  3.9448e-01 |  2.3161e-04 |  9.3603e-01
  3267 |  4.8092e+00 |  1.4438e-03 |  6.6667e-01 |  1.0023e+00 |  3.6503e-01 |  9.3593e-01
  3268 |  4.8107e+00 |  1.4438e-03 |  6.6667e-01 |  1.0002e+00 | -1.5327e-02 |  9.3583e-01
  3269 |  4.8121e+00 |  1.4439e-03 |  1.4439e-03 | -1.0564e+00 |  1.8817e-01 |  9.3572e-01
  3270 |  4.8135e+00 |  1.4439e-03 |  6.6667e-01 |  1.0015e+00 | -4.3718e-03 |  9.3562e-01
  3271 |  4.8150e+00 |  1.4439e-03 |  1.9676e-01 |  3.9346e-01 |  2.3413e-04 |  9.3552e-01
  3272 |  4.8164e+00 |  1.4440e-03 |  3.0421e-02 |  6.0749e-02 |  1.7139e-05 |  9.3541e-01
  3273 |  4.8179e+00 |  1.4440e-03 |  6.6581e-02 |  1.3278e-01 |  7.2541e-02 |  9.3531e-01
  3274 |  4.8193e+00 |  1.4440e-03 |  2.0514e-01 |  4.1018e-01 |  7.1001e-04 |  9.3521e-01
  3275 |  4.8208e+00 |  1.4439e-03 |  1.9880e-01 |  3.9750e-01 |  3.5969e-04 |  9.3510e-01
  3276 |  4.8222e+00 |  1.4439e-03 |  3.6124e-02 |  7.2066e-02 |  6.2546e-04 |  9.3500e-01
  3277 |  4.8237e+00 |  1.4438e-03 |  6.6667e-01 |  1.0022e+00 |  3.6336e-01 |  9.3490e-01
  3278 |  4.8251e+00 |  1.4438e-03 |  2.7070e-02 |  5.4051e-02 |  1.2090e-05 |  9.3479e-01
  3279 |  4.8265e+00 |  1.4438e-03 |  2.0463e-01 |  4.0917e-01 |  7.0218e-04 |  9.3469e-01
  3280 |  4.8280e+00 |  1.4439e-03 |  6.6667e-01 |  1.0002e+00 | -8.9391e-03 |  9.3458e-01
  3281 |  4.8294e+00 |  1.4439e-03 |  6.6667e-01 |  1.0001e+00 | -1.4423e-02 |  9.3448e-01
  3282 |  4.8309e+00 |  1.4440e-03 |  7.3961e-02 |  1.4761e-01 |  6.8147e-02 |  9.3438e-01
  3283 |  4.8323e+00 |  1.4441e-03 |  9.6830e-02 |  1.9317e-01 |  1.2832e-01 |  9.3427e-01
  3284 |  4.8338e+00 |  1.4442e-03 |  2.0415e-01 |  4.0821e-01 |  6.9332e-04 |  9.3417e-01
  3285 |  4.8352e+00 |  1.4443e-03 |  1.9537e-01 |  3.9070e-01 |  2.0352e-04 |  9.3407e-01
  3286 |  4.8367e+00 |  1.4444e-03 |  7.7777e-02 |  1.5510e-01 |  5.5743e-02 |  9.3396e-01
  3287 |  4.8381e+00 |  1.4444e-03 |  6.6667e-01 |  1.0025e+00 |  3.2793e-01 |  9.3386e-01
  3288 |  4.8395e+00 |  1.4444e-03 |  1.9492e-01 |  3.8979e-01 |  1.9629e-04 |  9.3375e-01
  3289 |  4.8410e+00 |  1.4444e-03 |  6.6667e-01 |  1.0002e+00 | -2.6207e-02 |  9.3365e-01
  3290 |  4.8424e+00 |  1.4444e-03 |  6.2909e-02 |  1.2545e-01 |  7.1452e-02 |  9.3355e-01
  3291 |  4.8439e+00 |  1.4443e-03 |  6.2715e-02 |  1.2506e-01 |  7.1429e-02 |  9.3344e-01
  3292 |  4.8453e+00 |  1.4443e-03 |  1.9420e-01 |  3.8834e-01 |  1.7857e-04 |  9.3334e-01
  3293 |  4.8468e+00 |  1.4442e-03 |  6.8427e-02 |  1.3649e-01 |  1.7348e-02 |  9.3323e-01
  3294 |  4.8482e+00 |  1.4442e-03 |  2.0285e-01 |  4.0562e-01 |  6.7188e-04 |  9.3313e-01
  3295 |  4.8497e+00 |  1.4442e-03 |  8.9128e-02 |  1.7775e-01 |  1.0358e-01 |  9.3302e-01
  3296 |  4.8511e+00 |  1.4442e-03 |  6.6667e-01 |  1.0021e+00 |  2.5684e-01 |  9.3292e-01
  3297 |  4.8525e+00 |  1.4442e-03 |  2.0250e-01 |  4.0493e-01 |  6.7007e-04 |  9.3281e-01
  3298 |  4.8540e+00 |  1.4443e-03 |  1.4443e-03 | -1.0564e+00 |  1.8817e-01 |  9.3271e-01
  3299 |  4.8554e+00 |  1.4443e-03 |  1.9356e-01 |  3.8706e-01 |  1.5263e-04 |  9.3260e-01
  3300 |  4.8569e+00 |  1.4443e-03 |  1.9352e-01 |  3.8699e-01 |  1.5072e-04 |  9.3250e-01

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
-------|-------------|-------------|-------------|-------------|-------------|------------
  3301 |  4.8583e+00 |  1.4443e-03 |  1.9349e-01 |  3.8692e-01 |  1.4917e-04 |  9.3239e-01
  3302 |  4.8598e+00 |  1.4443e-03 |  6.6667e-01 |  1.0002e+00 | -2.5824e-02 |  9.3229e-01
  3303 |  4.8612e+00 |  1.4443e-03 |  7.1125e-02 |  1.4196e-01 |  6.4583e-02 |  9.3218e-01
  3304 |  4.8626e+00 |  1.4443e-03 |  1.9328e-01 |  3.8651e-01 |  1.4713e-04 |  9.3207e-01
  3305 |  4.8641e+00 |  1.4443e-03 |  6.6667e-01 |  1.0001e+00 | -1.2151e-02 |  9.3197e-01
  3306 |  4.8655e+00 |  1.4442e-03 |  7.5828e-02 |  1.5129e-01 |  5.6433e-02 |  9.3186e-01
  3307 |  4.8670e+00 |  1.4442e-03 |  3.1708e-02 |  6.3315e-02 |  1.9847e-06 |  9.3176e-01
  3308 |  4.8684e+00 |  1.4442e-03 |  1.9272e-01 |  3.8538e-01 |  1.5202e-04 |  9.3165e-01
  3309 |  4.8699e+00 |  1.4442e-03 |  6.6667e-01 |  1.0024e+00 |  3.5267e-01 |  9.3155e-01
  3310 |  4.8713e+00 |  1.4442e-03 |  6.6667e-01 |  1.0017e+00 |  1.2850e-02 |  9.3144e-01
  3311 |  4.8728e+00 |  1.4442e-03 |  5.5363e-02 |  1.1039e-01 |  6.6964e-02 |  9.3134e-01
  3312 |  4.8742e+00 |  1.4442e-03 |  6.6667e-01 |  1.0018e+00 | -2.6655e-04 |  9.3123e-01
  3313 |  4.8756e+00 |  1.4443e-03 |  6.6667e-01 |  1.0001e+00 | -1.0172e-02 |  9.3113e-01
  3314 |  4.8771e+00 |  1.4443e-03 |  2.0136e-01 |  4.0265e-01 |  6.3144e-04 |  9.3102e-01
  3315 |  4.8785e+00 |  1.4444e-03 |  8.5314e-02 |  1.7024e-01 |  1.0218e-01 |  9.3092e-01
  3316 |  4.8800e+00 |  1.4445e-03 |  1.9190e-01 |  3.8377e-01 |  1.6334e-04 |  9.3081e-01
  3317 |  4.8814e+00 |  1.4446e-03 |  2.4746e-02 |  4.9396e-02 |  5.5750e-06 |  9.3070e-01
  3318 |  4.8829e+00 |  1.4447e-03 |  6.6667e-01 |  1.0001e+00 | -1.2783e-02 |  9.3060e-01
  3319 |  4.8843e+00 |  1.4447e-03 |  1.9336e-01 |  3.8667e-01 |  2.9793e-04 |  9.3049e-01
  3320 |  4.8858e+00 |  1.4448e-03 |  1.9143e-01 |  3.8280e-01 |  1.6104e-04 |  9.3038e-01
  3321 |  4.8872e+00 |  1.4447e-03 |  1.9127e-01 |  3.8248e-01 |  1.5896e-04 |  9.3028e-01
  3322 |  4.8886e+00 |  1.4446e-03 |  1.9111e-01 |  3.8216e-01 |  1.5625e-04 |  9.3017e-01
  3323 |  4.8901e+00 |  1.4444e-03 |  6.6667e-01 |  1.0001e+00 | -2.4846e-02 |  9.3007e-01
  3324 |  4.8915e+00 |  1.4445e-03 |  3.2264e-02 |  6.4418e-02 |  2.8535e-06 |  9.2996e-01
  3325 |  4.8930e+00 |  1.4443e-03 |  1.9071e-01 |  3.8135e-01 |  1.4697e-04 |  9.2985e-01
  3326 |  4.8944e+00 |  1.4442e-03 |  1.9063e-01 |  3.8118e-01 |  1.4386e-04 |  9.2975e-01
  3327 |  4.8959e+00 |  1.4440e-03 |  2.4997e-02 |  4.9900e-02 |  1.0436e-07 |  9.2964e-01
  3328 |  4.8973e+00 |  1.4439e-03 | 3.3528e-312 | 3.5225e-312 | 2.2705e-312 |  9.2953e-01
  3329 |  4.8988e+00 |  1.4438e-03 |  1.9038e-01 |  3.8070e-01 |  1.3688e-04 |  9.2943e-01
  3330 |  4.9002e+00 |  1.4436e-03 |  1.9030e-01 |  3.8054e-01 |  1.3570e-04 |  9.2932e-01
  3331 |  4.9016e+00 |  1.4436e-03 |  1.9975e-01 |  3.9943e-01 |  5.7835e-04 |  9.2921e-01
  3332 |  4.9031e+00 |  1.4435e-03 |  6.6667e-01 |  1.0018e+00 |  2.3500e-03 |  9.2911e-01
  3333 |  4.9045e+00 |  1.4435e-03 |  1.9956e-01 |  3.9906e-01 |  5.7947e-04 |  9.2900e-01
  3334 |  4.9060e+00 |  1.4434e-03 |  3.3008e-02 |  6.5893e-02 |  5.1546e-06 |  9.2889e-01
  3335 |  4.9074e+00 |  1.4433e-03 |  1.7873e-01 |  3.5742e-01 |  1.1338e-04 |  9.2879e-01
  3336 |  4.9089e+00 |  1.4433e-03 | -1.2907e+01 |  2.8638e-02 |  1.0000e+00 |  9.2868e-01
  3337 |  4.9103e+00 |  1.4432e-03 |  3.3060e-02 |  6.5996e-02 |  5.3986e-06 |  9.2857e-01
  3338 |  4.9117e+00 |  1.4432e-03 |  1.9921e-01 |  3.9837e-01 |  5.8565e-04 |  9.2847e-01
  3339 |  4.9132e+00 |  1.4432e-03 |  3.3150e-02 |  6.6175e-02 |  6.4445e-06 |  9.2836e-01
  3340 |  4.9146e+00 |  1.4432e-03 |  9.3216e-02 |  1.8609e-01 |  1.3092e-01 |  9.2826e-01
  3341 |  4.9161e+00 |  1.4431e-03 |  6.6667e-01 |  1.0031e+00 |  2.4983e-01 |  9.2815e-01
  3342 |  4.9175e+00 |  1.4430e-03 |  6.4164e-02 |  1.2798e-01 |  6.0713e-02 |  9.2804e-01
  3343 |  4.9190e+00 |  1.4429e-03 |  6.6667e-01 |  1.0027e+00 |  2.4558e-01 |  9.2794e-01
  3344 |  4.9204e+00 |  1.4428e-03 |  1.9855e-01 |  3.9704e-01 |  5.7719e-04 |  9.2783e-01
  3345 |  4.9218e+00 |  1.4427e-03 |  4.0259e-02 |  8.0356e-02 |  1.6085e-04 |  9.2772e-01
  3346 |  4.9233e+00 |  1.4425e-03 |  1.8884e-01 |  3.7762e-01 |  1.4346e-04 |  9.2762e-01
  3347 |  4.9247e+00 |  1.4425e-03 |  1.9816e-01 |  3.9628e-01 |  5.5914e-04 |  9.2751e-01
  3348 |  4.9262e+00 |  1.4424e-03 |  6.6667e-01 |  1.0020e+00 | -1.2373e-02 |  9.2740e-01
  3349 |  4.9276e+00 |  1.4423e-03 |  1.9795e-01 |  3.9585e-01 |  5.4669e-04 |  9.2730e-01
  3350 |  4.9291e+00 |  1.4422e-03 |  3.3161e-02 |  6.6198e-02 |  1.7171e-05 |  9.2719e-01

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
-------|-------------|-------------|-------------|-------------|-------------|------------
  3351 |  4.9305e+00 |  1.4422e-03 |  9.0575e-02 |  1.8075e-01 |  1.2749e-01 |  9.2708e-01
  3352 |  4.9319e+00 |  1.4421e-03 |  6.6667e-01 |  1.0020e+00 |  2.9957e-01 |  9.2698e-01
  3353 |  4.9334e+00 |  1.4420e-03 |  6.6667e-01 |  1.0002e+00 | -1.1648e-02 |  9.2687e-01
  3354 |  4.9348e+00 |  1.4419e-03 |  1.9756e-01 |  3.9508e-01 |  5.2691e-04 |  9.2676e-01
  3355 |  4.9363e+00 |  1.4418e-03 |  3.3649e-02 |  6.7174e-02 |  2.2292e-05 |  9.2666e-01
  3356 |  4.9377e+00 |  1.4416e-03 |  6.6667e-01 |  1.0018e+00 |  4.5829e-03 |  9.2655e-01
  3357 |  4.9392e+00 |  1.4415e-03 |  6.6667e-01 |  1.0018e+00 |  4.5115e-03 |  9.2644e-01
  3358 |  4.9406e+00 |  1.4413e-03 |  2.8372e-02 |  5.6639e-02 |  1.3117e-04 |  9.2634e-01
  3359 |  4.9420e+00 |  1.4412e-03 |  1.8697e-01 |  3.7388e-01 |  1.3410e-04 |  9.2623e-01
  3360 |  4.9435e+00 |  1.4410e-03 |  1.8689e-01 |  3.7374e-01 |  1.3539e-04 |  9.2612e-01
  3361 |  4.9449e+00 |  1.4409e-03 |  4.2882e-02 |  8.5480e-02 |  5.7854e-02 |  9.2602e-01
  3362 |  4.9464e+00 |  1.4408e-03 |  1.8674e-01 |  3.7346e-01 |  1.3946e-04 |  9.2591e-01
  3363 |  4.9478e+00 |  1.4407e-03 |  3.4017e-02 |  6.7908e-02 |  3.2926e-05 |  9.2580e-01
  3364 |  4.9492e+00 |  1.4407e-03 |  1.8657e-01 |  3.7313e-01 |  1.4342e-04 |  9.2570e-01
  3365 |  4.9507e+00 |  1.4407e-03 |  3.3907e-02 |  6.7684e-02 |  3.6597e-05 |  9.2559e-01
  3366 |  4.9521e+00 |  1.4406e-03 |  1.7609e-01 |  3.5213e-01 |  1.0977e-04 |  9.2549e-01
  3367 |  4.9536e+00 |  1.4406e-03 |  3.3895e-02 |  6.7659e-02 |  3.6500e-05 |  9.2538e-01
  3368 |  4.9550e+00 |  1.4406e-03 |  4.0154e-02 |  8.0155e-02 |  6.6584e-05 |  9.2527e-01
  3369 |  4.9564e+00 |  1.4406e-03 |  1.8603e-01 |  3.7204e-01 |  1.3184e-04 |  9.2517e-01
  3370 |  4.9579e+00 |  1.4406e-03 |  9.1423e-02 |  1.8256e-01 |  1.3088e-01 |  9.2506e-01
  3371 |  4.9593e+00 |  1.4405e-03 |  1.8579e-01 |  3.7155e-01 |  1.2016e-04 |  9.2495e-01
  3372 |  4.9608e+00 |  1.4405e-03 |  3.4409e-02 |  6.8689e-02 |  2.8107e-05 |  9.2485e-01
  3373 |  4.9622e+00 |  1.4404e-03 |  1.4404e-03 | -1.0564e+00 |  1.8817e-01 |  9.2474e-01
  3374 |  4.9636e+00 |  1.4404e-03 |  3.4641e-02 |  6.9156e-02 |  2.6831e-05 |  9.2463e-01
  3375 |  4.9651e+00 |  1.4403e-03 |  6.6667e-01 |  1.0001e+00 | -1.0208e-02 |  9.2453e-01
  3376 |  4.9665e+00 |  1.4403e-03 |  9.3169e-02 |  1.8589e-01 |  1.5988e-01 |  9.2442e-01
  3377 |  4.9680e+00 |  1.4403e-03 |  6.6667e-01 |  1.0001e+00 | -1.0044e-02 |  9.2431e-01
  3378 |  4.9694e+00 |  1.4403e-03 |  1.4403e-03 | -1.0564e+00 |  1.8817e-01 |  9.2421e-01
  3379 |  4.9708e+00 |  1.4404e-03 |  9.1329e-02 |  1.8225e-01 |  1.5685e-01 |  9.2410e-01
  3380 |  4.9723e+00 |  1.4405e-03 |  1.8472e-01 |  3.6939e-01 |  1.0002e-04 |  9.2399e-01
  3381 |  4.9737e+00 |  1.4407e-03 |  1.8461e-01 |  3.6917e-01 |  1.0005e-04 |  9.2388e-01
  3382 |  4.9752e+00 |  1.4408e-03 |  1.8450e-01 |  3.6896e-01 |  9.9844e-05 |  9.2378e-01
  3383 |  4.9766e+00 |  1.4410e-03 |  3.9173e-02 |  7.8110e-02 |  5.3687e-02 |  9.2367e-01
  3384 |  4.9781e+00 |  1.4411e-03 |  1.8430e-01 |  3.6855e-01 |  9.8253e-05 |  9.2356e-01
  3385 |  4.9795e+00 |  1.4412e-03 |  4.1078e-02 |  8.2001e-02 |  2.9168e-03 |  9.2345e-01
  3386 |  4.9809e+00 |  1.4413e-03 |  5.2007e-02 |  1.0378e-01 |  5.1706e-02 |  9.2335e-01
  3387 |  4.9824e+00 |  1.4414e-03 |  1.8400e-01 |  3.6795e-01 |  9.4752e-05 |  9.2324e-01
  3388 |  4.9838e+00 |  1.4414e-03 |  8.7697e-02 |  1.7504e-01 |  1.5147e-01 |  9.2313e-01
  3389 |  4.9853e+00 |  1.4414e-03 |  1.8382e-01 |  3.6758e-01 |  9.4656e-05 |  9.2302e-01
  3390 |  4.9867e+00 |  1.4413e-03 |  1.8373e-01 |  3.6741e-01 |  9.5394e-05 |  9.2291e-01
  3391 |  4.9881e+00 |  1.4413e-03 |  6.9339e-02 |  1.3825e-01 |  5.9203e-02 |  9.2281e-01
  3392 |  4.9896e+00 |  1.4413e-03 |  1.8773e-01 |  3.7541e-01 |  1.5217e-04 |  9.2270e-01
  3393 |  4.9910e+00 |  1.4413e-03 |  1.9407e-01 |  3.8810e-01 |  4.8115e-04 |  9.2259e-01
  3394 |  4.9925e+00 |  1.4414e-03 |  1.8337e-01 |  3.6670e-01 |  1.0308e-04 |  9.2248e-01
  3395 |  4.9939e+00 |  1.4414e-03 |  1.8326e-01 |  3.6647e-01 |  1.0463e-04 |  9.2237e-01
  3396 |  4.9953e+00 |  1.4415e-03 |  5.1563e-02 |  1.0288e-01 |  5.1205e-02 |  9.2227e-01
  3397 |  4.9968e+00 |  1.4416e-03 |  1.8300e-01 |  3.6596e-01 |  1.0577e-04 |  9.2216e-01
  3398 |  4.9982e+00 |  1.4417e-03 |  1.8285e-01 |  3.6566e-01 |  1.0518e-04 |  9.2205e-01
