Taylor-Green Vortex
cc -O3 -Wall -Werror -std=c99 -I/home/akshays/Codes/SuperLU_5.2.1/include -shared -fPIC -lm -lblas -L/home/akshays/Codes/SuperLU_5.2.1/lib -lsuperlu ./superlu_util.c -o /tmp/lua_KACsOo.so
[0 - 7f953cc17780] {4}{threads}: reservation ('CPU proc 1d0000000000000b') cannot be satisfied
======================= Problem parameters ======================
           Nx, Ny, Nz           = 64, 64, 64
           Lx, Ly, Lz           = 6.283185, 6.283185, 6.283185
           dx, dy, dz           = 0.098175, 0.098175, 0.098175
           Time stepping method = CONSTANT_CFL_NUM
           CFL_num              = 0.600000
           prow, pcol           = 4, 4
           fileIO               = false
================================================================
Finished X matrices initialization
Finished Y matrices initialization
Finished Z matrices initialization
Finished LU initialization
Finished initialization
TKE, Enstrophy = 32768, 196608
  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE |   Enstrophy
  1302 |  1.9306e+00 |  1.4791e-03 |  1.0997e-01 |  7.3336e-03 | -3.9014e-02 |  1.0002e+00 |  1.4891e+00
  1303 |  1.9321e+00 |  1.4791e-03 |  5.7301e-04 |  1.1194e-03 | -2.8508e-02 |  1.0002e+00 |  1.4900e+00
  1304 |  1.9335e+00 |  1.4791e-03 | 2.1220e-313 | 6.5782e-313 | 2.2069e-312 |  1.0002e+00 |  1.4909e+00
  1305 |  1.9350e+00 |  1.4791e-03 |  1.2474e-01 |  6.8546e-03 |  9.3447e-01 |  1.0002e+00 |  1.4918e+00
  1306 |  1.9365e+00 |  1.4791e-03 |  1.1240e-08 | -1.8313e-02 |  2.6555e-02 |  1.0002e+00 |  1.4927e+00
  1307 |  1.9380e+00 |  1.4791e-03 |  0.0000e+00 |  1.0186e+01 |  7.2607e-01 |  1.0002e+00 |  1.4936e+00
  1308 |  1.9395e+00 |  1.4790e-03 |  5.7995e-04 |  2.6068e-03 |  4.5387e-03 |  1.0002e+00 |  1.4945e+00
  1309 |  1.9409e+00 |  1.4790e-03 |  1.1345e-01 |  6.3778e-03 |  1.3239e+00 |  1.0002e+00 |  1.4954e+00
  1310 |  1.9424e+00 |  1.4790e-03 |  0.0000e+00 |  3.3333e-01 |  4.7651e-03 |  1.0002e+00 |  1.4963e+00
  1311 |  1.9439e+00 |  1.4790e-03 |  1.1446e-01 |  6.4147e-03 |  3.7801e-02 |  1.0002e+00 |  1.4972e+00
  1312 |  1.9454e+00 |  1.4790e-03 |  0.0000e+00 |  1.0186e+01 |  3.8533e-02 |  1.0002e+00 |  1.4981e+00
  1313 |  1.9469e+00 |  1.4790e-03 |  1.1548e-01 |  6.6318e-03 |  8.2525e-01 |  1.0002e+00 |  1.4990e+00
  1314 |  1.9483e+00 |  1.4790e-03 |  3.2219e-08 |  7.7083e-03 | -7.4504e-02 |  1.0002e+00 |  1.5000e+00
  1315 |  1.9498e+00 |  1.4790e-03 |  0.0000e+00 |  1.0186e+01 |  1.3220e+00 |  1.0002e+00 |  1.5009e+00
  1316 |  1.9513e+00 |  1.4790e-03 |  5.9252e-04 | -6.3636e-04 |  1.5259e+00 |  1.0002e+00 |  1.5018e+00
  1317 |  1.9528e+00 |  1.4789e-03 |  0.0000e+00 |  1.0186e+01 |  8.0847e-01 |  1.0002e+00 |  1.5027e+00
  1318 |  1.9543e+00 |  1.4789e-03 |  1.1808e-01 |  7.2313e-03 | -4.4179e-01 |  1.0002e+00 |  1.5036e+00
  1319 |  1.9557e+00 |  1.4789e-03 |  1.1861e-01 |  7.2195e-03 | -4.0661e-02 |  1.0002e+00 |  1.5045e+00
  1320 |  1.9572e+00 |  1.4789e-03 |  4.5260e-04 | -2.8890e-02 | -1.0566e-02 |  1.0002e+00 |  1.5054e+00
  1321 |  1.9587e+00 |  1.4789e-03 |  6.0090e-04 |  9.8238e-04 | -4.4474e-01 |  1.0002e+00 |  1.5064e+00
  1322 |  1.9602e+00 |  1.4789e-03 |  6.9321e-08 | -1.5647e-02 | -6.3828e-03 |  1.0002e+00 |  1.5073e+00
  1323 |  1.9617e+00 |  1.4789e-03 |  1.4941e-08 |  7.4023e-03 | -3.0623e-02 |  1.0002e+00 |  1.5082e+00
  1324 |  1.9631e+00 |  1.4789e-03 |  6.0274e-04 |  1.4687e-03 | -2.7729e+00 |  1.0002e+00 |  1.5091e+00
  1325 |  1.9646e+00 |  1.4788e-03 | 2.1220e-313 | 6.5782e-313 | 2.2069e-312 |  1.0002e+00 |  1.5100e+00
  1326 |  1.9661e+00 |  1.4788e-03 | -0.0000e+00 |  1.0186e+01 | -4.2622e-04 |  1.0002e+00 |  1.5110e+00
  1327 |  1.9676e+00 |  1.4788e-03 |  4.8813e-04 | -2.9960e-02 |  4.0006e-03 |  1.0002e+00 |  1.5119e+00
  1328 |  1.9690e+00 |  1.4788e-03 |  1.3796e-01 |  7.2058e-03 | -1.0695e-02 |  1.0002e+00 |  1.5128e+00
  1329 |  1.9705e+00 |  1.4788e-03 |  0.0000e+00 |  1.0186e+01 |  1.1344e-02 |  1.0002e+00 |  1.5137e+00
  1330 |  1.9720e+00 |  1.4788e-03 |  4.9869e-04 | -3.1771e-02 |  1.1475e-02 |  1.0002e+00 |  1.5147e+00
  1331 |  1.9735e+00 |  1.4788e-03 |  0.0000e+00 |  1.0186e+01 |  8.2074e-01 |  1.0002e+00 |  1.5156e+00
  1332 |  1.9750e+00 |  1.4788e-03 |  6.1853e-04 |  2.6281e-03 |  1.3231e+00 |  1.0002e+00 |  1.5165e+00
  1333 |  1.9764e+00 |  1.4788e-03 |  1.2626e-01 |  6.8131e-03 |  1.1368e-02 |  1.0002e+00 |  1.5175e+00
  1334 |  1.9779e+00 |  1.4787e-03 | -0.0000e+00 |  1.0186e+01 | -7.6656e-02 |  1.0002e+00 |  1.5184e+00
  1335 |  1.9794e+00 |  1.4787e-03 |  0.0000e+00 |  3.3333e-01 |  6.9822e-03 |  1.0002e+00 |  1.5193e+00
  1336 |  1.9809e+00 |  1.4787e-03 |  6.2289e-04 | -1.3335e-03 | -1.1082e-02 |  1.0002e+00 |  1.5203e+00
  1337 |  1.9824e+00 |  1.4787e-03 |  0.0000e+00 |  1.0186e+01 |  4.4008e-03 |  1.0002e+00 |  1.5212e+00
  1338 |  1.9838e+00 |  1.4787e-03 |  1.2371e-04 | -6.4350e-03 |  3.6671e-02 |  1.0002e+00 |  1.5221e+00
  1339 |  1.9853e+00 |  1.4787e-03 |  6.2814e-04 | -2.0299e-04 | -1.0370e-02 |  1.0002e+00 |  1.5231e+00
  1340 |  1.9868e+00 |  1.4787e-03 |  6.2996e-04 |  3.1150e-03 | -8.8976e-01 |  1.0002e+00 |  1.5240e+00
  1341 |  1.9883e+00 |  1.4787e-03 |  7.7998e-08 | -1.4407e-02 |  1.1961e-02 |  1.0002e+00 |  1.5250e+00
  1342 |  1.9897e+00 |  1.4787e-03 | -0.0000e+00 |  1.0186e+01 | -4.0148e-02 |  1.0002e+00 |  1.5259e+00
  1343 |  1.9912e+00 |  1.4786e-03 |  5.3247e-04 | -3.7484e-02 | -3.9062e-02 |  1.0002e+00 |  1.5268e+00
  1344 |  1.9927e+00 |  1.4786e-03 |  0.0000e+00 |  1.0186e+01 |  1.3239e+00 |  1.0002e+00 |  1.5278e+00
  1345 |  1.9942e+00 |  1.4786e-03 |  6.3647e-04 |  2.2947e-03 |  3.7680e-02 |  1.0002e+00 |  1.5287e+00
  1346 |  1.9957e+00 |  1.4786e-03 | 2.1220e-313 | 5.7294e-313 | 2.2069e-312 |  1.0002e+00 |  1.5297e+00
  1347 |  1.9971e+00 |  1.4786e-03 | -0.0000e+00 |  1.0186e+01 | -3.4742e-02 |  1.0002e+00 |  1.5306e+00
  1348 |  1.9986e+00 |  1.4786e-03 |  0.0000e+00 |  1.0186e+01 |  3.5896e-02 |  1.0002e+00 |  1.5316e+00
  1349 |  2.0001e+00 |  1.4786e-03 |  0.0000e+00 |  1.0186e+01 |  6.6849e-03 |  1.0002e+00 |  1.5325e+00
  1350 |  2.0016e+00 |  1.4785e-03 |  1.3628e-01 |  6.1216e-03 |  3.5638e-02 |  1.0002e+00 |  1.5335e+00

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE |   Enstrophy
-------|-------------|-------------|-------------|-------------|-------------|-------------|------------
  1351 |  2.0031e+00 |  1.4785e-03 |  7.6911e-08 |  3.6133e-03 |  1.5290e+00 |  1.0002e+00 |  1.5344e+00
  1352 |  2.0045e+00 |  1.4785e-03 |  6.4750e-04 | -2.5341e-03 | -2.7717e+00 |  1.0002e+00 |  1.5354e+00
  1353 |  2.0060e+00 |  1.4785e-03 |  0.0000e+00 |  3.3333e-01 | -1.0755e+00 |  1.0002e+00 |  1.5363e+00
  1354 |  2.0075e+00 |  1.4785e-03 |  6.5317e-04 |  4.0447e-03 |  1.1113e-02 |  1.0002e+00 |  1.5373e+00
  1355 |  2.0090e+00 |  1.4785e-03 |  5.8242e-04 | -3.9800e-02 | -6.7378e-03 |  1.0002e+00 |  1.5382e+00
  1356 |  2.0104e+00 |  1.4785e-03 | -0.0000e+00 |  1.0186e+01 | -3.9146e-02 |  1.0002e+00 |  1.5392e+00
  1357 |  2.0119e+00 |  1.4785e-03 |  1.8247e-07 |  1.8838e-03 |  8.2403e-03 |  1.0002e+00 |  1.5402e+00
  1358 |  2.0134e+00 |  1.4785e-03 |  1.5729e-01 |  6.6123e-03 | -3.8491e-02 |  1.0002e+00 |  1.5411e+00
  1359 |  2.0149e+00 |  1.4784e-03 |  0.0000e+00 |  3.3333e-01 | -1.2379e-02 |  1.0002e+00 |  1.5421e+00
  1360 |  2.0164e+00 |  1.4784e-03 | -0.0000e+00 |  1.0186e+01 | -8.3898e-04 |  1.0002e+00 |  1.5430e+00
  1361 |  2.0178e+00 |  1.4784e-03 |  6.1347e-04 | -4.0421e-02 | -9.1038e-01 |  1.0002e+00 |  1.5440e+00
  1362 |  2.0193e+00 |  1.4784e-03 |  6.6345e-04 |  2.8382e-03 |  1.5304e+00 |  1.0002e+00 |  1.5450e+00
  1363 |  2.0208e+00 |  1.4784e-03 |  0.0000e+00 |  1.0186e+01 |  3.6176e-02 |  1.0002e+00 |  1.5459e+00
  1364 |  2.0223e+00 |  1.4784e-03 |  0.0000e+00 |  1.0186e+01 |  8.6636e-01 |  1.0002e+00 |  1.5469e+00
  1365 |  2.0238e+00 |  1.4784e-03 |  8.2694e-08 | -1.1782e-02 | -1.0869e+00 |  1.0002e+00 |  1.5479e+00
  1366 |  2.0252e+00 |  1.4784e-03 |  6.7257e-04 | -5.5669e-04 | -8.0888e-02 |  1.0002e+00 |  1.5489e+00
  1367 |  2.0267e+00 |  1.4783e-03 |  1.0474e-07 | -1.1028e-02 | -1.4050e-03 |  1.0002e+00 |  1.5498e+00
  1368 |  2.0282e+00 |  1.4783e-03 | -0.0000e+00 |  1.0186e+01 | -9.7412e-03 |  1.0002e+00 |  1.5508e+00
  1369 |  2.0297e+00 |  1.4783e-03 |  6.7772e-04 | -7.4157e-04 | -1.0907e+00 |  1.0002e+00 |  1.5518e+00
  1370 |  2.0311e+00 |  1.4783e-03 |  9.6147e-08 |  1.4337e-03 |  1.3827e-02 |  1.0002e+00 |  1.5527e+00
  1371 |  2.0326e+00 |  1.4783e-03 |  0.0000e+00 |  1.0186e+01 |  1.0185e+00 |  1.0002e+00 |  1.5537e+00
  1372 |  2.0341e+00 |  1.4783e-03 | -0.0000e+00 |  1.0186e+01 | -4.6972e-01 |  1.0002e+00 |  1.5547e+00
  1373 |  2.0356e+00 |  1.4783e-03 |  1.3644e-07 | -1.0390e-02 |  3.4856e-02 |  1.0002e+00 |  1.5557e+00
  1374 |  2.0371e+00 |  1.4783e-03 | -0.0000e+00 |  1.0186e+01 | -1.1810e+00 |  1.0002e+00 |  1.5567e+00
  1375 |  2.0385e+00 |  1.4783e-03 |  1.6935e-01 |  5.7361e-03 | -1.1407e-03 |  1.0002e+00 |  1.5577e+00
  1376 |  2.0400e+00 |  1.4782e-03 |  0.0000e+00 |  1.0186e+01 |  8.5488e-01 |  1.0002e+00 |  1.5586e+00
  1377 |  2.0415e+00 |  1.4782e-03 |  0.0000e+00 |  1.0186e+01 |  8.5550e-01 |  1.0002e+00 |  1.5596e+00
  1378 |  2.0430e+00 |  1.4782e-03 |  2.5454e-09 | -1.0813e-02 |  1.8854e-02 |  1.0002e+00 |  1.5606e+00
  1379 |  2.0444e+00 |  1.4782e-03 |  1.3555e-08 | -1.1128e-02 |  1.0541e+00 |  1.0002e+00 |  1.5616e+00
  1380 |  2.0459e+00 |  1.4782e-03 |  1.7666e-08 | -8.4319e-05 | -3.7649e-02 |  1.0002e+00 |  1.5626e+00
  1381 |  2.0474e+00 |  1.4782e-03 | -0.0000e+00 |  1.0186e+01 | -1.2319e-03 |  1.0002e+00 |  1.5636e+00
  1382 |  2.0489e+00 |  1.4782e-03 |  0.0000e+00 |  1.0186e+01 |  7.9385e-01 |  1.0002e+00 |  1.5646e+00
  1383 |  2.0504e+00 |  1.4782e-03 |  6.8143e-04 | -4.0644e-02 |  3.3981e-02 |  1.0002e+00 |  1.5656e+00
  1384 |  2.0518e+00 |  1.4781e-03 |  1.8244e-04 | -2.4039e-02 | -4.0473e-02 |  1.0002e+00 |  1.5665e+00
  1385 |  2.0533e+00 |  1.4781e-03 |  6.9697e-04 |  3.1198e-04 | -3.7622e-02 |  1.0002e+00 |  1.5675e+00
  1386 |  2.0548e+00 |  1.4781e-03 |  0.0000e+00 |  3.3333e-01 |  5.1362e-02 |  1.0002e+00 |  1.5685e+00
  1387 |  2.0563e+00 |  1.4781e-03 |  1.6083e-01 |  8.1033e-03 |  3.4114e-02 |  1.0002e+00 |  1.5695e+00
  1388 |  2.0578e+00 |  1.4781e-03 |  7.0412e-04 | -3.9838e-02 | -1.1859e+00 |  1.0002e+00 |  1.5705e+00
  1389 |  2.0592e+00 |  1.4781e-03 |  0.0000e+00 |  1.0186e+01 |  8.6948e-01 |  1.0002e+00 |  1.5715e+00
  1390 |  2.0607e+00 |  1.4781e-03 |  7.1332e-04 | -7.1771e-05 |  1.1549e-02 |  1.0002e+00 |  1.5725e+00
  1391 |  2.0622e+00 |  1.4781e-03 | -0.0000e+00 |  1.0186e+01 | -8.2557e-02 |  1.0002e+00 |  1.5735e+00
  1392 |  2.0637e+00 |  1.4781e-03 |  1.6447e-01 |  6.3791e-03 |  2.6625e-03 |  1.0002e+00 |  1.5745e+00
  1393 |  2.0651e+00 |  1.4781e-03 |  8.1631e-12 | -9.8298e-03 |  1.0505e+00 |  1.0002e+00 |  1.5755e+00
  1394 |  2.0666e+00 |  1.4780e-03 |  1.6601e-01 |  6.9458e-03 |  2.4327e-03 |  1.0002e+00 |  1.5765e+00
  1395 |  2.0681e+00 |  1.4780e-03 |  1.5727e-09 | -9.2794e-03 |  4.0110e-03 |  1.0002e+00 |  1.5775e+00
  1396 |  2.0696e+00 |  1.4780e-03 |  2.7642e-09 | -3.1778e-03 |  1.0723e+00 |  1.0002e+00 |  1.5785e+00
  1397 |  2.0711e+00 |  1.4780e-03 | -0.0000e+00 |  1.0186e+01 |  1.9752e-04 |  1.0002e+00 |  1.5795e+00
  1398 |  2.0725e+00 |  1.4780e-03 |  1.6895e-01 |  6.6973e-03 |  1.1798e-02 |  1.0002e+00 |  1.5805e+00
  1399 |  2.0740e+00 |  1.4780e-03 |  7.7698e-04 | -4.1871e-02 |  4.0724e-03 |  1.0002e+00 |  1.5816e+00
  1400 |  2.0755e+00 |  1.4780e-03 |  0.0000e+00 |  1.0186e+01 |  5.2564e-01 |  1.0002e+00 |  1.5826e+00

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE |   Enstrophy
-------|-------------|-------------|-------------|-------------|-------------|-------------|------------
  1401 |  2.0770e+00 |  1.4780e-03 |  6.0143e-08 | -2.3582e-03 | -9.4843e-01 |  1.0002e+00 |  1.5836e+00
  1402 |  2.0784e+00 |  1.4780e-03 |  0.0000e+00 |  1.0186e+01 |  2.7003e-03 |  1.0002e+00 |  1.5846e+00
  1403 |  2.0799e+00 |  1.4779e-03 |  7.2816e-04 | -5.3788e-05 |  1.0789e+00 |  1.0002e+00 |  1.5856e+00
  1404 |  2.0814e+00 |  1.4779e-03 |  6.4004e-08 | -1.7065e-03 | -3.8072e-02 |  1.0002e+00 |  1.5866e+00
  1405 |  2.0829e+00 |  1.4779e-03 | -0.0000e+00 |  1.0186e+01 | -5.3796e-02 |  1.0002e+00 |  1.5876e+00
  1406 |  2.0844e+00 |  1.4779e-03 |  0.0000e+00 |  1.0186e+01 |  8.8337e-01 |  1.0002e+00 |  1.5887e+00
  1407 |  2.0858e+00 |  1.4779e-03 |  7.3690e-04 | -6.2601e-05 |  1.0702e+00 |  1.0002e+00 |  1.5897e+00
  1408 |  2.0873e+00 |  1.4779e-03 |  7.3559e-04 |  8.9045e-04 |  1.3189e+00 |  1.0002e+00 |  1.5907e+00
  1409 |  2.0888e+00 |  1.4779e-03 |  8.7266e-04 | -4.4772e-02 |  3.3477e-02 |  1.0002e+00 |  1.5917e+00
  1410 |  2.0903e+00 |  1.4779e-03 |  0.0000e+00 |  1.0186e+01 |  1.1506e-02 |  1.0002e+00 |  1.5927e+00
  1411 |  2.0917e+00 |  1.4778e-03 |  0.0000e+00 |  1.0186e+01 |  1.9301e-02 |  1.0002e+00 |  1.5938e+00
  1412 |  2.0932e+00 |  1.4778e-03 |  0.0000e+00 |  1.0186e+01 |  1.7804e-02 |  1.0002e+00 |  1.5948e+00
  1413 |  2.0947e+00 |  1.4778e-03 |  7.4668e-04 |  2.1980e-04 |  1.1812e-02 |  1.0002e+00 |  1.5958e+00
  1414 |  2.0962e+00 |  1.4778e-03 |  2.0017e-01 |  6.4803e-03 |  9.1900e-01 |  1.0002e+00 |  1.5968e+00
  1415 |  2.0977e+00 |  1.4778e-03 |  7.4573e-04 | -1.0357e-03 |  1.5348e+00 |  1.0002e+00 |  1.5979e+00
  1416 |  2.0991e+00 |  1.4778e-03 |  0.0000e+00 |  1.0186e+01 |  1.1935e-02 |  1.0002e+00 |  1.5989e+00
  1417 |  2.1006e+00 |  1.4778e-03 |  0.0000e+00 |  3.3333e-01 |  2.9121e-03 |  1.0002e+00 |  1.5999e+00
  1418 |  2.1021e+00 |  1.4778e-03 |  0.0000e+00 |  1.0186e+01 |  1.1824e-02 |  1.0002e+00 |  1.6010e+00
  1419 |  2.1036e+00 |  1.4778e-03 |  7.5425e-04 |  2.4786e-03 |  1.0968e+00 |  1.0002e+00 |  1.6020e+00
  1420 |  2.1050e+00 |  1.4778e-03 |  0.0000e+00 |  1.0186e+01 |  2.0754e-03 |  1.0002e+00 |  1.6030e+00
  1421 |  2.1065e+00 |  1.4777e-03 |  2.2426e-04 | -1.7040e-02 |  4.0555e-02 |  1.0002e+00 |  1.6041e+00
  1422 |  2.1080e+00 |  1.4777e-03 |  7.6067e-04 |  8.0063e-06 | -2.8569e-02 |  1.0002e+00 |  1.6051e+00
  1423 |  2.1095e+00 |  1.4777e-03 | -0.0000e+00 |  1.0186e+01 | -3.6945e-02 |  1.0002e+00 |  1.6062e+00
  1424 |  2.1110e+00 |  1.4777e-03 |  7.5929e-04 | -7.8730e-04 |  3.1975e-02 |  1.0002e+00 |  1.6072e+00
  1425 |  2.1124e+00 |  1.4777e-03 |  9.9234e-04 | -5.0745e-02 | 2.2069e-312 |  1.0002e+00 |  1.6082e+00
  1426 |  2.1139e+00 |  1.4777e-03 |  1.9114e-01 |  4.7948e-03 | 2.2069e-312 |  1.0002e+00 |  1.6093e+00
  1427 |  2.1154e+00 |  1.4777e-03 |  7.6246e-04 |  1.8332e-03 | -9.3903e-04 |  1.0002e+00 |  1.6103e+00
  1428 |  2.1169e+00 |  1.4777e-03 |  0.0000e+00 |  1.0186e+01 |  1.3112e+00 |  1.0002e+00 |  1.6114e+00
  1429 |  2.1183e+00 |  1.4777e-03 |  1.9358e-01 |  6.3807e-03 |  1.0922e-02 |  1.0002e+00 |  1.6124e+00
  1430 |  2.1198e+00 |  1.4777e-03 |  0.0000e+00 |  1.0186e+01 |  3.1728e-02 |  1.0002e+00 |  1.6135e+00
  1431 |  2.1213e+00 |  1.4776e-03 |  6.6667e-01 |  9.9817e-01 | -2.5415e-02 |  1.0002e+00 |  1.6145e+00
  1432 |  2.1228e+00 |  1.4776e-03 | -0.0000e+00 |  1.0186e+01 | -2.4230e-03 |  1.0002e+00 |  1.6156e+00
  1433 |  2.1243e+00 |  1.4776e-03 |  0.0000e+00 |  1.0186e+01 |  1.1471e-02 |  1.0002e+00 |  1.6166e+00
  1434 |  2.1257e+00 |  1.4776e-03 | -0.0000e+00 |  1.0186e+01 | -1.2034e+00 |  1.0002e+00 |  1.6177e+00
  1435 |  2.1272e+00 |  1.4776e-03 |  1.9870e-01 |  6.5799e-03 | -2.1698e-03 |  1.0002e+00 |  1.6187e+00
  1436 |  2.1287e+00 |  1.4776e-03 |  0.0000e+00 |  1.0186e+01 |  4.3236e-04 |  1.0002e+00 |  1.6198e+00
  1437 |  2.1302e+00 |  1.4776e-03 |  2.5630e-04 | -2.2595e-02 |  1.0971e-02 |  1.0002e+00 |  1.6208e+00
  1438 |  2.1316e+00 |  1.4776e-03 |  0.0000e+00 |  3.3333e-01 |  2.7893e-03 |  1.0002e+00 |  1.6219e+00
  1439 |  2.1331e+00 |  1.4775e-03 |  7.8030e-04 |  1.2006e-03 |  1.3087e+00 |  1.0002e+00 |  1.6230e+00
  1440 |  2.1346e+00 |  1.4775e-03 |  7.7958e-04 |  1.3991e-03 | -2.7581e+00 |  1.0002e+00 |  1.6240e+00
  1441 |  2.1361e+00 |  1.4775e-03 |  7.8144e-04 |  1.0871e-03 |  9.5333e-04 |  1.0002e+00 |  1.6251e+00
  1442 |  2.1376e+00 |  1.4775e-03 | -0.0000e+00 |  1.0186e+01 | -2.7567e+00 |  1.0002e+00 |  1.6262e+00
  1443 |  2.1390e+00 |  1.4775e-03 | 2.1220e-313 | 6.5782e-313 | 2.2069e-312 |  1.0002e+00 |  1.6272e+00
  1444 |  2.1405e+00 |  1.4775e-03 |  0.0000e+00 |  3.3333e-01 | -1.1530e-01 |  1.0002e+00 |  1.6283e+00
  1445 |  2.1420e+00 |  1.4775e-03 |  6.2436e-08 | -2.0371e-03 | -3.5175e-02 |  1.0002e+00 |  1.6294e+00
  1446 |  2.1435e+00 |  1.4775e-03 |  0.0000e+00 |  1.0186e+01 |  1.3062e+00 |  1.0002e+00 |  1.6304e+00
  1447 |  2.1449e+00 |  1.4775e-03 |  7.9673e-04 | -1.4482e-04 |  1.3064e+00 |  1.0002e+00 |  1.6315e+00
  1448 |  2.1464e+00 |  1.4774e-03 |  0.0000e+00 |  1.0186e+01 |  1.3061e+00 |  1.0002e+00 |  1.6326e+00
  1449 |  2.1479e+00 |  1.4774e-03 |  7.9885e-04 | -7.5825e-04 | -6.2434e-02 |  1.0002e+00 |  1.6336e+00
  1450 |  2.1494e+00 |  1.4774e-03 |  7.9993e-04 | -4.4903e-04 |  2.7243e-03 |  1.0002e+00 |  1.6347e+00

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE |   Enstrophy
-------|-------------|-------------|-------------|-------------|-------------|-------------|------------
  1451 |  2.1508e+00 |  1.4774e-03 |  2.3394e-01 |  5.4856e-03 |  2.4149e-02 |  1.0002e+00 |  1.6358e+00
  1452 |  2.1523e+00 |  1.4774e-03 |  7.9894e-04 |  1.8321e-03 |  7.4486e-03 |  1.0002e+00 |  1.6369e+00
  1453 |  2.1538e+00 |  1.4774e-03 |  8.0050e-04 |  1.9698e-03 | -1.3518e-03 |  1.0002e+00 |  1.6379e+00
  1454 |  2.1553e+00 |  1.4774e-03 |  2.1646e-01 |  7.0856e-03 |  1.0093e-02 |  1.0002e+00 |  1.6390e+00
  1455 |  2.1568e+00 |  1.4773e-03 |  1.1574e-03 | -4.9025e-02 | -5.6185e-01 |  1.0002e+00 |  1.6401e+00
  1456 |  2.1582e+00 |  1.4773e-03 |  0.0000e+00 |  1.0186e+01 |  1.1629e-02 |  1.0002e+00 |  1.6412e+00
  1457 |  2.1597e+00 |  1.4773e-03 |  0.0000e+00 |  1.0186e+01 |  9.5568e-01 |  1.0002e+00 |  1.6423e+00
  1458 |  2.1612e+00 |  1.4773e-03 |  8.0802e-04 |  5.5941e-04 |  2.9407e-02 |  1.0002e+00 |  1.6434e+00
  1459 |  2.1627e+00 |  1.4773e-03 |  8.1515e-04 | -5.7834e-04 | -5.6592e-01 |  1.0002e+00 |  1.6444e+00
  1460 |  2.1641e+00 |  1.4773e-03 |  8.1632e-04 | -9.6030e-04 |  4.9454e-04 |  1.0002e+00 |  1.6455e+00
  1461 |  2.1656e+00 |  1.4773e-03 |  2.4377e-01 |  6.8027e-03 | -8.7016e-02 |  1.0002e+00 |  1.6466e+00
  1462 |  2.1671e+00 |  1.4773e-03 | -0.0000e+00 |  1.0186e+01 | -5.0242e-04 |  1.0002e+00 |  1.6477e+00
  1463 |  2.1686e+00 |  1.4772e-03 |  2.2401e-01 |  6.8737e-03 |  5.9513e-03 |  1.0002e+00 |  1.6488e+00
  1464 |  2.1701e+00 |  1.4772e-03 |  8.1893e-04 | -1.1086e-03 | -2.9088e-02 |  1.0002e+00 |  1.6499e+00
  1465 |  2.1715e+00 |  1.4772e-03 |  1.3083e-03 | -4.7488e-02 |  8.6410e-01 |  1.0002e+00 |  1.6510e+00
  1466 |  2.1730e+00 |  1.4772e-03 |  0.0000e+00 |  1.0186e+01 |  3.9364e-02 |  1.0002e+00 |  1.6521e+00
  1467 |  2.1745e+00 |  1.4772e-03 |  1.3348e-03 | -4.7801e-02 |  6.3060e-03 |  1.0002e+00 |  1.6532e+00
  1468 |  2.1760e+00 |  1.4772e-03 |  2.5084e-01 |  4.8362e-03 |  4.8912e-02 |  1.0002e+00 |  1.6543e+00
  1469 |  2.1774e+00 |  1.4772e-03 |  0.0000e+00 |  3.3333e-01 | -2.7501e+00 |  1.0002e+00 |  1.6554e+00
  1470 |  2.1789e+00 |  1.4772e-03 |  2.4549e-09 | -1.0298e-02 |  9.2979e-01 |  1.0002e+00 |  1.6565e+00
  1471 |  2.1804e+00 |  1.4771e-03 |  8.3036e-04 | -9.6436e-04 |  5.4107e-04 |  1.0002e+00 |  1.6576e+00
  1472 |  2.1819e+00 |  1.4771e-03 |  0.0000e+00 |  3.3333e-01 | -1.0160e+00 |  1.0002e+00 |  1.6587e+00
  1473 |  2.1833e+00 |  1.4771e-03 |  2.5608e-01 |  6.2840e-03 | -4.7473e-04 |  1.0002e+00 |  1.6598e+00
  1474 |  2.1848e+00 |  1.4771e-03 |  3.9373e-09 |  4.6350e-03 | -6.3939e-04 |  1.0002e+00 |  1.6609e+00
  1475 |  2.1863e+00 |  1.4771e-03 |  8.3407e-04 |  3.9629e-04 | -4.8499e-02 |  1.0002e+00 |  1.6620e+00
  1476 |  2.1878e+00 |  1.4771e-03 |  0.0000e+00 |  3.3333e-01 |  1.1735e+00 |  1.0002e+00 |  1.6631e+00
  1477 |  2.1893e+00 |  1.4771e-03 |  0.0000e+00 |  1.0186e+01 |  9.3688e-01 |  1.0002e+00 |  1.6642e+00
  1478 |  2.1907e+00 |  1.4771e-03 |  0.0000e+00 |  1.0186e+01 |  1.1106e-02 |  1.0002e+00 |  1.6653e+00
  1479 |  2.1922e+00 |  1.4771e-03 |  0.0000e+00 |  1.0186e+01 |  9.3039e-01 |  1.0002e+00 |  1.6664e+00
  1480 |  2.1937e+00 |  1.4770e-03 |  8.3902e-04 | -1.8809e-03 | -8.5995e-02 |  1.0002e+00 |  1.6675e+00
