======================= Problem parameters ======================
           Nx, Ny, Nz           = 32, 32, 32
           Lx, Ly, Lz           = 6.283185, 6.283185, 6.283185
           dx, dy, dz           = 0.196350, 0.196350, 0.196350
           Time stepping method = CONSTANT_CFL_NUM
           CFL_num              = 0.600000
           prow, pcol           = 2, 2
           fileIO               = false
================================================================
Finished X matrices initialization
Finished Y matrices initialization
Finished Z matrices initialization
Finished LU initialization
Finished initialization

  Step |        Time |    Timestep |     Min rho |     Max rho |       Min p |       Max p
  2886 |  8.4800e+00 |  2.9385e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8435e-01
  2887 |  8.4829e+00 |  2.9387e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8409e-01
  2888 |  8.4859e+00 |  2.9387e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8383e-01
  2889 |  8.4888e+00 |  2.9388e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8356e-01
  2890 |  8.4918e+00 |  2.9388e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8330e-01
  2891 |  8.4947e+00 |  2.9388e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8304e-01
  2892 |  8.4976e+00 |  2.9390e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8278e-01
  2893 |  8.5006e+00 |  2.9391e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8252e-01
  2894 |  8.5035e+00 |  2.9392e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8225e-01
  2895 |  8.5065e+00 |  2.9393e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8199e-01
  2896 |  8.5094e+00 |  2.9394e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8173e-01
  2897 |  8.5123e+00 |  2.9394e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8147e-01
  2898 |  8.5153e+00 |  2.9395e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8121e-01
  2899 |  8.5182e+00 |  2.9396e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8094e-01
  2900 |  8.5212e+00 |  2.9397e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8068e-01

  Step |        Time |    Timestep |     Min rho |     Max rho |       Min p |       Max p
-------|-------------|-------------|-------------|-------------|-------------|------------
  2901 |  8.5241e+00 |  2.9398e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8042e-01
  2902 |  8.5270e+00 |  2.9399e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.8016e-01
  2903 |  8.5300e+00 |  2.9398e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7990e-01
  2904 |  8.5329e+00 |  2.9399e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7964e-01
  2905 |  8.5359e+00 |  2.9399e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7937e-01
  2906 |  8.5388e+00 |  2.9400e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7911e-01
  2907 |  8.5417e+00 |  2.9400e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7885e-01
  2908 |  8.5447e+00 |  2.9401e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7859e-01
  2909 |  8.5476e+00 |  2.9401e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7833e-01
  2910 |  8.5506e+00 |  2.9403e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7807e-01
  2911 |  8.5535e+00 |  2.9404e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7781e-01
  2912 |  8.5564e+00 |  2.9405e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7755e-01
  2913 |  8.5594e+00 |  2.9406e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7729e-01
  2914 |  8.5623e+00 |  2.9407e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7703e-01
  2915 |  8.5653e+00 |  2.9408e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7677e-01
  2916 |  8.5682e+00 |  2.9409e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7651e-01
  2917 |  8.5711e+00 |  2.9410e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7625e-01
  2918 |  8.5741e+00 |  2.9410e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7600e-01
  2919 |  8.5770e+00 |  2.9412e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7574e-01
  2920 |  8.5800e+00 |  2.9412e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7548e-01
  2921 |  8.5829e+00 |  2.9413e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7522e-01
  2922 |  8.5858e+00 |  2.9414e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7496e-01
  2923 |  8.5888e+00 |  2.9415e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7471e-01
  2924 |  8.5917e+00 |  2.9416e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7445e-01
  2925 |  8.5947e+00 |  2.9417e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7419e-01
  2926 |  8.5976e+00 |  2.9418e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7393e-01
  2927 |  8.6006e+00 |  2.9420e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7368e-01
  2928 |  8.6035e+00 |  2.9420e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7342e-01
  2929 |  8.6064e+00 |  2.9419e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7316e-01
  2930 |  8.6094e+00 |  2.9419e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7291e-01
  2931 |  8.6123e+00 |  2.9418e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7265e-01
  2932 |  8.6153e+00 |  2.9417e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7239e-01
  2933 |  8.6182e+00 |  2.9417e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7214e-01
  2934 |  8.6211e+00 |  2.9416e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7188e-01
  2935 |  8.6241e+00 |  2.9416e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7162e-01
  2936 |  8.6270e+00 |  2.9415e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7136e-01
  2937 |  8.6300e+00 |  2.9414e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7111e-01
  2938 |  8.6329e+00 |  2.9413e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7085e-01
  2939 |  8.6359e+00 |  2.9413e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7059e-01
  2940 |  8.6388e+00 |  2.9412e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7033e-01
  2941 |  8.6417e+00 |  2.9411e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.7008e-01
  2942 |  8.6447e+00 |  2.9411e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6982e-01
  2943 |  8.6476e+00 |  2.9410e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6956e-01
  2944 |  8.6506e+00 |  2.9409e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6931e-01
  2945 |  8.6535e+00 |  2.9409e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6905e-01
  2946 |  8.6564e+00 |  2.9407e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6879e-01
  2947 |  8.6594e+00 |  2.9406e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6854e-01
  2948 |  8.6623e+00 |  2.9405e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6828e-01
  2949 |  8.6653e+00 |  2.9405e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6802e-01
  2950 |  8.6682e+00 |  2.9404e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6777e-01

  Step |        Time |    Timestep |     Min rho |     Max rho |       Min p |       Max p
-------|-------------|-------------|-------------|-------------|-------------|------------
  2951 |  8.6711e+00 |  2.9402e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6751e-01
  2952 |  8.6741e+00 |  2.9403e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6725e-01
  2953 |  8.6770e+00 |  2.9401e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6700e-01
  2954 |  8.6800e+00 |  2.9402e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6674e-01
  2955 |  8.6829e+00 |  2.9402e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6648e-01
  2956 |  8.6858e+00 |  2.9400e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6623e-01
  2957 |  8.6888e+00 |  2.9401e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6597e-01
  2958 |  8.6917e+00 |  2.9401e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6572e-01
  2959 |  8.6947e+00 |  2.9400e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6546e-01
  2960 |  8.6976e+00 |  2.9400e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6521e-01
  2961 |  8.7005e+00 |  2.9399e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6495e-01
  2962 |  8.7035e+00 |  2.9399e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6470e-01
  2963 |  8.7064e+00 |  2.9398e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6445e-01
  2964 |  8.7094e+00 |  2.9399e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6419e-01
  2965 |  8.7123e+00 |  2.9400e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6394e-01
  2966 |  8.7152e+00 |  2.9399e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6368e-01
  2967 |  8.7182e+00 |  2.9400e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6343e-01
  2968 |  8.7211e+00 |  2.9400e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6318e-01
  2969 |  8.7241e+00 |  2.9400e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6292e-01
  2970 |  8.7270e+00 |  2.9400e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6267e-01
  2971 |  8.7299e+00 |  2.9399e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6242e-01
  2972 |  8.7329e+00 |  2.9399e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6217e-01
  2973 |  8.7358e+00 |  2.9399e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6191e-01
  2974 |  8.7388e+00 |  2.9399e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6166e-01
  2975 |  8.7417e+00 |  2.9399e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6141e-01
  2976 |  8.7446e+00 |  2.9399e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6116e-01
  2977 |  8.7476e+00 |  2.9399e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6091e-01
  2978 |  8.7505e+00 |  2.9399e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6065e-01
  2979 |  8.7535e+00 |  2.9398e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6040e-01
  2980 |  8.7564e+00 |  2.9398e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.6015e-01
  2981 |  8.7593e+00 |  2.9398e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5991e-01
  2982 |  8.7623e+00 |  2.9398e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5966e-01
  2983 |  8.7652e+00 |  2.9398e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5941e-01
  2984 |  8.7682e+00 |  2.9397e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5916e-01
  2985 |  8.7711e+00 |  2.9398e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5891e-01
  2986 |  8.7740e+00 |  2.9398e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5866e-01
  2987 |  8.7770e+00 |  2.9398e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5841e-01
  2988 |  8.7799e+00 |  2.9398e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5816e-01
  2989 |  8.7829e+00 |  2.9398e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5791e-01
  2990 |  8.7858e+00 |  2.9398e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5766e-01
  2991 |  8.7887e+00 |  2.9398e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5741e-01
  2992 |  8.7917e+00 |  2.9397e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5716e-01
  2993 |  8.7946e+00 |  2.9397e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5691e-01
  2994 |  8.7976e+00 |  2.9396e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5666e-01
  2995 |  8.8005e+00 |  2.9396e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5642e-01
  2996 |  8.8034e+00 |  2.9395e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5617e-01
  2997 |  8.8064e+00 |  2.9395e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5592e-01
  2998 |  8.8093e+00 |  2.9395e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5567e-01
  2999 |  8.8123e+00 |  2.9395e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5542e-01
  3000 |  8.8152e+00 |  2.9395e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5517e-01

  Step |        Time |    Timestep |     Min rho |     Max rho |       Min p |       Max p
-------|-------------|-------------|-------------|-------------|-------------|------------
  3001 |  8.8181e+00 |  2.9394e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5492e-01
  3002 |  8.8211e+00 |  2.9394e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5468e-01
  3003 |  8.8240e+00 |  2.9393e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5443e-01
  3004 |  8.8270e+00 |  2.9393e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5418e-01
  3005 |  8.8299e+00 |  2.9392e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5393e-01
  3006 |  8.8328e+00 |  2.9393e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5368e-01
  3007 |  8.8358e+00 |  2.9392e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5343e-01
  3008 |  8.8387e+00 |  2.9391e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5319e-01
  3009 |  8.8416e+00 |  2.9391e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5294e-01
  3010 |  8.8446e+00 |  2.9391e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5269e-01
  3011 |  8.8475e+00 |  2.9391e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5244e-01
  3012 |  8.8505e+00 |  2.9390e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5219e-01
  3013 |  8.8534e+00 |  2.9389e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5195e-01
  3014 |  8.8563e+00 |  2.9390e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5170e-01
  3015 |  8.8593e+00 |  2.9389e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5145e-01
  3016 |  8.8622e+00 |  2.9389e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5121e-01
  3017 |  8.8652e+00 |  2.9388e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5096e-01
  3018 |  8.8681e+00 |  2.9389e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5071e-01
  3019 |  8.8710e+00 |  2.9389e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5047e-01
  3020 |  8.8740e+00 |  2.9390e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.5022e-01
  3021 |  8.8769e+00 |  2.9390e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.4997e-01
  3022 |  8.8799e+00 |  2.9391e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.4973e-01
  3023 |  8.8828e+00 |  2.9391e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.4948e-01
  3024 |  8.8857e+00 |  2.9391e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.4924e-01
  3025 |  8.8887e+00 |  2.9392e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.4899e-01
  3026 |  8.8916e+00 |  2.9393e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.4875e-01
  3027 |  8.8946e+00 |  2.9392e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.4850e-01
  3028 |  8.8975e+00 |  2.9393e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.4825e-01
  3029 |  8.9004e+00 |  2.9395e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.4801e-01
  3030 |  8.9034e+00 |  2.9396e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.4776e-01
  3031 |  8.9063e+00 |  2.9397e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.4752e-01
  3032 |  8.9092e+00 |  2.9399e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.4727e-01
  3033 |  8.9122e+00 |  2.9400e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.4703e-01
  3034 |  8.9151e+00 |  2.9402e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.4678e-01
  3035 |  8.9181e+00 |  2.9402e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.4654e-01
  3036 |  8.9210e+00 |  2.9404e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.4629e-01
  3037 |  8.9240e+00 |  2.9405e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.4605e-01
  3038 |  8.9269e+00 |  2.9406e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.4580e-01
  3039 |  8.9298e+00 |  2.9406e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.4556e-01
  3040 |  8.9328e+00 |  2.9407e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.4532e-01
  3041 |  8.9357e+00 |  2.9408e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.4507e-01
  3042 |  8.9387e+00 |  2.9409e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.4483e-01
  3043 |  8.9416e+00 |  2.9410e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.4459e-01
  3044 |  8.9445e+00 |  2.9411e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.4434e-01
  3045 |  8.9475e+00 |  2.9413e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.4410e-01
  3046 |  8.9504e+00 |  2.9414e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.4386e-01
  3047 |  8.9534e+00 |  2.9415e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.4362e-01
  3048 |  8.9563e+00 |  2.9416e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.4337e-01
  3049 |  8.9592e+00 |  2.9417e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.4313e-01
  3050 |  8.9622e+00 |  2.9417e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.4289e-01

  Step |        Time |    Timestep |     Min rho |     Max rho |       Min p |       Max p
-------|-------------|-------------|-------------|-------------|-------------|------------
  3051 |  8.9651e+00 |  2.9418e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.4265e-01
  3052 |  8.9681e+00 |  2.9418e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.4241e-01
  3053 |  8.9710e+00 |  2.9419e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.4216e-01
  3054 |  8.9740e+00 |  2.9420e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.4192e-01
  3055 |  8.9769e+00 |  2.9421e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.4168e-01
  3056 |  8.9798e+00 |  2.9422e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.4144e-01
  3057 |  8.9828e+00 |  2.9423e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.4120e-01
  3058 |  8.9857e+00 |  2.9424e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.4096e-01
  3059 |  8.9887e+00 |  2.9425e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.4072e-01
  3060 |  8.9916e+00 |  2.9426e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.4048e-01
  3061 |  8.9946e+00 |  2.9427e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.4024e-01
  3062 |  8.9975e+00 |  2.9428e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.4000e-01
  3063 |  9.0004e+00 |  2.9429e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.3976e-01
  3064 |  9.0034e+00 |  2.9429e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.3952e-01
  3065 |  9.0063e+00 |  2.9429e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.3928e-01
  3066 |  9.0093e+00 |  2.9429e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.3904e-01
  3067 |  9.0122e+00 |  2.9429e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.3880e-01
  3068 |  9.0152e+00 |  2.9429e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.3856e-01
  3069 |  9.0181e+00 |  2.9430e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.3833e-01
  3070 |  9.0210e+00 |  2.9430e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.3809e-01
  3071 |  9.0240e+00 |  2.9430e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.3785e-01
  3072 |  9.0269e+00 |  2.9430e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.3761e-01
  3073 |  9.0299e+00 |  2.9431e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.3737e-01
  3074 |  9.0328e+00 |  2.9431e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.3714e-01
  3075 |  9.0358e+00 |  2.9432e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.3690e-01
  3076 |  9.0387e+00 |  2.9432e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.3666e-01
  3077 |  9.0416e+00 |  2.9432e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.3643e-01
  3078 |  9.0446e+00 |  2.9432e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.3619e-01
  3079 |  9.0475e+00 |  2.9434e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.3596e-01
  3080 |  9.0505e+00 |  2.9434e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.3572e-01
  3081 |  9.0534e+00 |  2.9434e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.3549e-01
  3082 |  9.0564e+00 |  2.9433e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.3525e-01
  3083 |  9.0593e+00 |  2.9433e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.3502e-01
  3084 |  9.0622e+00 |  2.9433e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.3478e-01
  3085 |  9.0652e+00 |  2.9433e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.3455e-01
  3086 |  9.0681e+00 |  2.9433e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.3431e-01
  3087 |  9.0711e+00 |  2.9434e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.3408e-01
  3088 |  9.0740e+00 |  2.9433e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.3384e-01
  3089 |  9.0770e+00 |  2.9434e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.3361e-01
  3090 |  9.0799e+00 |  2.9435e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.3338e-01
  3091 |  9.0828e+00 |  2.9435e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.3314e-01
  3092 |  9.0858e+00 |  2.9435e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.3291e-01
  3093 |  9.0887e+00 |  2.9435e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.3267e-01
  3094 |  9.0917e+00 |  2.9436e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.3244e-01
  3095 |  9.0946e+00 |  2.9436e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  4.3220e-01
